% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
11.201	1	1	1121	2	1	28	9422	0	0
11.202	1	2	1121	3	2	28	9422	0	0
11.203	1	1	1121	4	1	28	9422	0	0
11.204	1	2	1121	5	2	28	9422	0	0
11.205	1	1	1121	6	1	28	9422	0	0
11.206	1	2	1121	7	2	28	9422	0	0
11.207	1	1	1121	8	1	28	9422	0	0
11.208	1	2	1121	9	2	28	9422	0	0
11.21	1	1	1122	1	1	28	9422	0	0
11.211	1	2	1122	2	2	28	9422	0	0
11.212	1	1	1122	3	1	28	9422	0	0
11.213	1	2	1122	4	2	28	9422	0	0
11.214	1	1	1122	5	1	28	9422	0	0
11.215	1	2	1122	6	2	28	9422	0	0
11.216	1	1	1122	7	1	28	9422	0	0
11.217	1	2	1122	8	2	28	9422	0	0
11.219	1	1	1122	10	1	28	9422	0	0
11.22	1	2	1123	1	2	28	9422	0	0
11.221	1	1	1123	2	1	28	9422	0	0
11.222	1	2	1123	3	2	28	9422	0	0
11.223	1	1	1123	4	1	28	9422	0	0
11.224	1	2	1123	5	2	28	9422	0	0
11.225	1	1	1123	6	1	28	9422	0	0
11.226	1	2	1123	7	2	28	9422	0	0
11.228	1	1	1123	9	1	28	9422	0	0
11.229	1	2	1123	10	2	28	9422	0	0
11.23	1	1	1124	1	1	28	9422	0	0
11.231	1	2	1124	2	2	28	9422	0	0
11.232	1	1	1124	3	1	28	9422	0	0
11.233	1	2	1124	4	2	28	9422	0	0
11.234	1	1	1124	5	1	28	9422	0	0
11.235	1	2	1124	6	2	28	9422	0	0
11.237	1	1	1124	8	1	28	9422	0	0
11.238	1	2	1124	9	2	28	9422	0	0
11.239	1	1	1124	10	1	28	9422	0	0
11.24	1	2	1125	1	2	28	9422	0	0
11.241	1	1	1125	2	1	28	9422	0	0
11.242	1	2	1125	3	2	28	9422	0	0
11.243	1	1	1125	4	1	28	9422	0	0
11.244	1	2	1125	5	2	28	9422	0	0
11.246	1	1	1125	7	1	28	9422	0	0
11.247	1	2	1125	8	2	28	9422	0	0
11.248	1	1	1125	9	1	28	9422	0	0
11.249	1	2	1125	10	2	28	9422	0	0
11.25	1	1	1126	1	1	28	9422	0	0
11.251	1	2	1126	2	2	28	9422	0	0
11.252	1	1	1126	3	1	28	9422	0	0
11.253	1	2	1126	4	2	28	9422	0	0
11.254	1	1	1126	5	1	28	9422	0	0
11.255	1	2	1126	6	2	28	9422	0	0
11.257	1	1	1126	8	1	28	9422	0	0
11.258	1	2	1126	9	2	28	9422	0	0
11.259	1	1	1126	10	1	28	9422	0	0
11.26	1	2	1127	1	2	28	9422	0	0
11.261	1	1	1127	2	1	28	9422	0	0
11.262	1	2	1127	3	2	28	9422	0	0
11.263	1	1	1127	4	1	28	9422	0	0
11.264	1	2	1127	5	2	28	9422	0	0
11.266	1	1	1127	7	1	28	9422	0	0
11.267	1	2	1127	8	2	28	9422	0	0
11.268	1	1	1127	9	1	28	9422	0	0
11.269	1	2	1127	10	2	28	9422	0	0
11.27	1	1	1128	1	1	28	9422	0	0
11.271	1	2	1128	2	2	28	9422	0	0
11.272	1	1	1128	3	1	28	9422	0	0
11.273	1	2	1128	4	2	28	9422	0	0
11.275	1	1	1128	6	1	28	9422	0	0
11.276	1	2	1128	7	2	28	9422	0	0
11.277	1	1	1128	8	1	28	9422	0	0
11.278	1	2	1128	9	2	28	9422	0	0
11.279	1	1	1128	10	1	28	9422	0	0
11.28	1	2	1129	1	2	28	9422	0	0
11.281	1	1	1129	2	1	28	9422	0	0
11.282	1	2	1129	3	2	28	9422	0	0
11.284	1	1	1129	5	1	28	9422	0	0
11.285	1	2	1129	6	2	28	9422	0	0
11.286	1	1	1129	7	1	28	9422	0	0
11.287	1	2	1129	8	2	28	9422	0	0
11.288	1	1	1129	9	1	28	9422	0	0
11.289	1	2	1129	10	2	28	9422	0	0
11.29	1	1	1130	1	1	28	9422	0	0
11.291	1	2	1130	2	2	28	9422	0	0
11.293	1	1	1130	4	1	28	9422	0	0
11.294	1	2	1130	5	2	28	9422	0	0
11.295	1	1	1130	6	1	28	9422	0	0
11.296	1	2	1130	7	2	28	9422	0	0
11.297	1	1	1130	8	1	28	9422	0	0
11.298	1	2	1130	9	2	28	9422	0	0
11.299	1	1	1130	10	1	28	9422	0	0
11.3	1	2	1131	1	2	28	9422	0	0
11.302	1	1	1131	3	1	28	9422	0	0
11.303	1	2	1131	4	2	28	9422	0	0
11.304	1	1	1131	5	1	28	9422	0	0
11.305	1	2	1131	6	2	28	9422	0	0
11.306	1	1	1131	7	1	28	9422	0	0
11.307	1	2	1131	8	2	28	9422	0	0
11.308	1	1	1131	9	1	28	9422	0	0
11.309	1	2	1131	10	2	28	9422	0	0
11.31	1	1	1132	1	1	28	9422	0	0
11.311	1	2	1132	2	2	28	9422	0	0
11.313	1	1	1132	4	1	28	9422	0	0
11.314	1	2	1132	5	2	28	9422	0	0
11.315	1	1	1132	6	1	28	9422	0	0
11.316	1	2	1132	7	2	28	9422	0	0
11.317	1	1	1132	8	1	28	9422	0	0
11.318	1	2	1132	9	2	28	9422	0	0
11.319	1	1	1132	10	1	28	9422	0	0
11.32	1	2	1133	1	2	28	9422	0	0
11.322	1	1	1133	3	1	28	9422	0	0
11.323	1	2	1133	4	2	28	9422	0	0
11.324	1	1	1133	5	1	28	9422	0	0
11.325	1	2	1133	6	2	28	9422	0	0
11.326	1	1	1133	7	1	28	9422	0	0
11.327	1	2	1133	8	2	28	9422	0	0
11.328	1	1	1133	9	1	28	9422	0	0
11.329	1	2	1133	10	2	28	9422	0	0
11.331	1	1	1134	2	1	28	9422	0	0
11.332	1	2	1134	3	2	28	9422	0	0
11.333	1	1	1134	4	1	28	9422	0	0
11.334	1	2	1134	5	2	28	9422	0	0
11.335	1	1	1134	6	1	28	9422	0	0
11.336	1	2	1134	7	2	28	9422	0	0
11.337	1	1	1134	8	1	28	9422	0	0
11.338	1	2	1134	9	2	28	9422	0	0
11.34	1	1	1135	1	1	28	9422	0	0
11.341	1	2	1135	2	2	28	9422	0	0
11.342	1	1	1135	3	1	28	9422	0	0
11.343	1	2	1135	4	2	28	9422	0	0
11.344	1	1	1135	5	1	28	9422	0	0
11.345	1	2	1135	6	2	28	9422	0	0
11.346	1	1	1135	7	1	28	9422	0	0
11.347	1	2	1135	8	2	28	9422	0	0
11.349	1	1	1135	10	1	28	9422	0	0
11.35	1	2	1136	1	2	28	9422	0	0
11.351	1	1	1136	2	1	28	9422	0	0
11.352	1	2	1136	3	2	28	9422	0	0
11.353	1	1	1136	4	1	28	9422	0	0
11.354	1	2	1136	5	2	28	9422	0	0
11.355	1	1	1136	6	1	28	9422	0	0
11.356	1	2	1136	7	2	28	9422	0	0
11.358	1	1	1136	9	1	28	9422	0	0
11.359	1	2	1136	10	2	28	9422	0	0
11.36	1	1	1137	1	1	28	9422	0	0
11.361	1	2	1137	2	2	28	9422	0	0
11.362	1	1	1137	3	1	28	9422	0	0
11.363	1	2	1137	4	2	28	9422	0	0
11.364	1	1	1137	5	1	28	9422	0	0
11.365	1	2	1137	6	2	28	9422	0	0
11.366	1	1	1137	7	1	28	9422	0	0
11.367	1	2	1137	8	2	28	9422	0	0
11.369	1	1	1137	10	1	28	9422	0	0
11.37	1	2	1138	1	2	28	9422	0	0
11.371	1	1	1138	2	1	28	9422	0	0
11.372	1	2	1138	3	2	28	9422	0	0
11.373	1	1	1138	4	1	28	9422	0	0
11.374	1	2	1138	5	2	28	9422	0	0
11.375	1	1	1138	6	1	28	9422	0	0
11.376	1	2	1138	7	2	28	9422	0	0
11.378	1	1	1138	9	1	28	9422	0	0
11.379	1	2	1138	10	2	28	9422	0	0
11.38	1	1	1139	1	1	28	9422	0	0
11.381	1	2	1139	2	2	28	9422	0	0
11.382	1	1	1139	3	1	28	9422	0	0
11.383	1	2	1139	4	2	28	9422	0	0
11.384	1	1	1139	5	1	28	9422	0	0
11.385	1	2	1139	6	2	28	9422	0	0
11.387	1	1	1139	8	1	28	9422	0	0
11.388	1	2	1139	9	2	28	9422	0	0
11.389	1	1	1139	10	1	28	9422	0	0
11.39	1	2	1140	1	2	28	9422	0	0
11.391	1	1	1140	2	1	28	9422	0	0
11.392	1	2	1140	3	2	28	9422	0	0
11.393	1	1	1140	4	1	28	9422	0	0
11.394	1	2	1140	5	2	28	9422	0	0
11.396	1	1	1140	7	1	28	9422	0	0
11.397	1	2	1140	8	2	28	9422	0	0
11.398	1	1	1140	9	1	28	9422	0	0
11.399	1	2	1140	10	2	28	9422	0	0
11.4	1	1	1141	1	1	28	9422	0	0
11.401	1	2	1141	2	2	28	9422	0	0
11.402	1	1	1141	3	1	28	9422	0	0
11.403	1	2	1141	4	2	28	9422	0	0
11.405	1	1	1141	6	1	28	9422	0	0
11.406	1	2	1141	7	2	28	9422	0	0
11.407	1	1	1141	8	1	28	9422	0	0
11.408	1	2	1141	9	2	28	9422	0	0
11.409	1	1	1141	10	1	28	9422	0	0
11.41	1	2	1142	1	2	28	9422	0	0
11.411	1	1	1142	2	1	28	9422	0	0
11.412	1	2	1142	3	2	28	9422	0	0
11.414	1	1	1142	5	1	28	9422	0	0
11.415	1	2	1142	6	2	28	9422	0	0
11.416	1	1	1142	7	1	28	9422	0	0
11.417	1	2	1142	8	2	28	9422	0	0
11.418	1	1	1142	9	1	28	9422	0	0
11.419	1	2	1142	10	2	28	9422	0	0
11.42	1	1	1143	1	1	28	9422	0	0
11.421	1	2	1143	2	2	28	9422	0	0
11.422	1	1	1143	3	1	28	9422	0	0
11.423	1	2	1143	4	2	28	9422	0	0
11.425	1	1	1143	6	1	28	9422	0	0
11.426	1	2	1143	7	2	28	9422	0	0
11.427	1	1	1143	8	1	28	9422	0	0
11.428	1	2	1143	9	2	28	9422	0	0
11.429	1	1	1143	10	1	28	9422	0	0
11.43	1	2	1144	1	2	28	9422	0	0
11.431	1	1	1144	2	1	28	9422	0	0
11.432	1	2	1144	3	2	28	9422	0	0
11.434	1	1	1144	5	1	28	9422	0	0
11.435	1	2	1144	6	2	28	9422	0	0
11.436	1	1	1144	7	1	28	9422	0	0
11.437	1	2	1144	8	2	28	9422	0	0
11.438	1	1	1144	9	1	28	9422	0	0
11.439	1	2	1144	10	2	28	9422	0	0
11.44	1	1	1145	1	1	28	9422	0	0
11.441	1	2	1145	2	2	28	9422	0	0
11.443	1	1	1145	4	1	28	9422	0	0
11.444	1	2	1145	5	2	28	9422	0	0
11.445	1	1	1145	6	1	28	9422	0	0
11.446	1	2	1145	7	2	28	9422	0	0
11.447	1	1	1145	8	1	28	9422	0	0
11.448	1	2	1145	9	2	28	9422	0	0
11.449	1	1	1145	10	1	28	9422	0	0
11.45	1	2	1146	1	2	28	9422	0	0
11.452	1	1	1146	3	1	28	9422	0	0
11.453	1	2	1146	4	2	28	9422	0	0
11.454	1	1	1146	5	1	28	9422	0	0
11.455	1	2	1146	6	2	28	9422	0	0
11.456	1	1	1146	7	1	28	9422	0	0
11.457	1	2	1146	8	2	28	9422	0	0
11.458	1	1	1146	9	1	28	9422	0	0
11.459	1	2	1146	10	2	28	9422	0	0
11.461	1	1	1147	2	1	28	9422	0	0
11.462	1	2	1147	3	2	28	9422	0	0
11.463	1	1	1147	4	1	28	9422	0	0
11.464	1	2	1147	5	2	28	9422	0	0
11.465	1	1	1147	6	1	28	9422	0	0
11.466	1	2	1147	7	2	28	9422	0	0
11.467	1	1	1147	8	1	28	9422	0	0
11.468	1	2	1147	9	2	28	9422	0	0
11.47	1	1	1148	1	1	28	9422	0	0
11.471	1	2	1148	2	2	28	9422	0	0
11.472	1	1	1148	3	1	28	9422	0	0
11.473	1	2	1148	4	2	28	9422	0	0
11.474	1	1	1148	5	1	28	9422	0	0
11.475	1	2	1148	6	2	28	9422	0	0
11.476	1	1	1148	7	1	28	9422	0	0
11.477	1	2	1148	8	2	28	9422	0	0
11.478	1	1	1148	9	1	28	9422	0	0
11.479	1	2	1148	10	2	28	9422	0	0
11.481	1	1	1149	2	1	28	9422	0	0
11.482	1	2	1149	3	2	28	9422	0	0
11.483	1	1	1149	4	1	28	9422	0	0
11.484	1	2	1149	5	2	28	9422	0	0
11.485	1	1	1149	6	1	28	9422	0	0
11.486	1	2	1149	7	2	28	9422	0	0
11.487	1	1	1149	8	1	28	9422	0	0
11.488	1	2	1149	9	2	28	9422	0	0
11.49	1	1	1150	1	1	28	9422	0	0
11.491	1	2	1150	2	2	28	9422	0	0
11.492	1	1	1150	3	1	28	9422	0	0
11.493	1	2	1150	4	2	28	9422	0	0
11.494	1	1	1150	5	1	28	9422	0	0
11.495	1	2	1150	6	2	28	9422	0	0
11.496	1	1	1150	7	1	28	9422	0	0
11.497	1	2	1150	8	2	28	9422	0	0
11.499	1	1	1150	10	1	28	9422	0	0
11.5	1	2	1151	1	2	28	9422	0	0
11.501	1	1	1151	2	1	28	9422	0	0
11.502	1	2	1151	3	2	28	9422	0	0
11.503	1	1	1151	4	1	28	9422	0	0
11.504	1	2	1151	5	2	28	9422	0	0
11.505	1	1	1151	6	1	28	9422	0	0
11.506	1	2	1151	7	2	28	9422	0	0
11.508	1	1	1151	9	1	28	9422	0	0
11.509	1	2	1151	10	2	28	9422	0	0
11.51	1	1	1152	1	1	28	9422	0	0
11.511	1	2	1152	2	2	28	9422	0	0
11.512	1	1	1152	3	1	28	9422	0	0
11.513	1	2	1152	4	2	28	9422	0	0
11.514	1	1	1152	5	1	28	9422	0	0
11.515	1	2	1152	6	2	28	9422	0	0
11.517	1	1	1152	8	1	28	9422	0	0
11.518	1	2	1152	9	2	28	9422	0	0
11.519	1	1	1152	10	1	28	9422	0	0
11.52	1	2	1153	1	2	28	9422	0	0
11.521	1	1	1153	2	1	28	9422	0	0
11.522	1	2	1153	3	2	28	9422	0	0
11.523	1	1	1153	4	1	28	9422	0	0
11.524	1	2	1153	5	2	28	9422	0	0
11.526	1	1	1153	7	1	28	9422	0	0
11.527	1	2	1153	8	2	28	9422	0	0
11.528	1	1	1153	9	1	28	9422	0	0
11.529	1	2	1153	10	2	28	9422	0	0
11.53	1	1	1154	1	1	28	9422	0	0
11.531	1	2	1154	2	2	28	9422	0	0
11.532	1	1	1154	3	1	28	9422	0	0
11.533	1	2	1154	4	2	28	9422	0	0
11.534	1	1	1154	5	1	28	9422	0	0
11.535	1	2	1154	6	2	28	9422	0	0
11.537	1	1	1154	8	1	28	9422	0	0
11.538	1	2	1154	9	2	28	9422	0	0
11.539	1	1	1154	10	1	28	9422	0	0
11.54	1	2	1155	1	2	28	9422	0	0
11.541	1	1	1155	2	1	28	9422	0	0
11.542	1	2	1155	3	2	28	9422	0	0
11.543	1	1	1155	4	1	28	9422	0	0
11.544	1	2	1155	5	2	28	9422	0	0
11.546	1	1	1155	7	1	28	9422	0	0
11.547	1	2	1155	8	2	28	9422	0	0
11.548	1	1	1155	9	1	28	9422	0	0
11.549	1	2	1155	10	2	28	9422	0	0
11.55	1	1	1156	1	1	28	9422	0	0
11.551	1	2	1156	2	2	28	9422	0	0
11.552	1	1	1156	3	1	28	9422	0	0
11.553	1	2	1156	4	2	28	9422	0	0
11.555	1	1	1156	6	1	28	9422	0	0
11.556	1	2	1156	7	2	28	9422	0	0
11.557	1	1	1156	8	1	28	9422	0	0
11.558	1	2	1156	9	2	28	9422	0	0
11.559	1	1	1156	10	1	28	9422	0	0
11.56	1	2	1157	1	2	28	9422	0	0
11.561	1	1	1157	2	1	28	9422	0	0
11.562	1	2	1157	3	2	28	9422	0	0
11.564	1	1	1157	5	1	28	9422	0	0
11.565	1	2	1157	6	2	28	9422	0	0
11.566	1	1	1157	7	1	28	9422	0	0
11.567	1	2	1157	8	2	28	9422	0	0
11.568	1	1	1157	9	1	28	9422	0	0
11.569	1	2	1157	10	2	28	9422	0	0
11.57	1	1	1158	1	1	28	9422	0	0
11.571	1	2	1158	2	2	28	9422	0	0
11.573	1	1	1158	4	1	28	9422	0	0
11.574	1	2	1158	5	2	28	9422	0	0
11.575	1	1	1158	6	1	28	9422	0	0
11.576	1	2	1158	7	2	28	9422	0	0
11.577	1	1	1158	8	1	28	9422	0	0
11.578	1	2	1158	9	2	28	9422	0	0
11.579	1	1	1158	10	1	28	9422	0	0
11.58	1	2	1159	1	2	28	9422	0	0
11.582	1	1	1159	3	1	28	9422	0	0
11.583	1	2	1159	4	2	28	9422	0	0
11.584	1	1	1159	5	1	28	9422	0	0
11.585	1	2	1159	6	2	28	9422	0	0
11.586	1	1	1159	7	1	28	9422	0	0
11.587	1	2	1159	8	2	28	9422	0	0
11.588	1	1	1159	9	1	28	9422	0	0
11.589	1	2	1159	10	2	28	9422	0	0
11.59	1	1	1160	1	1	28	9422	0	0
11.591	1	2	1160	2	2	28	9422	0	0
11.593	1	1	1160	4	1	28	9422	0	0
11.594	1	2	1160	5	2	28	9422	0	0
11.595	1	1	1160	6	1	28	9422	0	0
11.596	1	2	1160	7	2	28	9422	0	0
11.597	1	1	1160	8	1	28	9422	0	0
11.598	1	2	1160	9	2	28	9422	0	0
11.599	1	1	1160	10	1	28	9422	0	0
11.6	1	2	1161	1	2	28	9422	0	0
11.602	1	1	1161	3	1	28	9422	0	0
11.603	1	2	1161	4	2	28	9422	0	0
11.604	1	1	1161	5	1	28	9422	0	0
11.605	1	2	1161	6	2	28	9422	0	0
11.606	1	1	1161	7	1	28	9422	0	0
11.607	1	2	1161	8	2	28	9422	0	0
11.608	1	1	1161	9	1	28	9422	0	0
11.609	1	2	1161	10	2	28	9422	0	0
11.611	1	1	1162	2	1	28	9422	0	0
11.612	1	2	1162	3	2	28	9422	0	0
11.613	1	1	1162	4	1	28	9422	0	0
11.614	1	2	1162	5	2	28	9422	0	0
11.615	1	1	1162	6	1	28	9422	0	0
11.616	1	2	1162	7	2	28	9422	0	0
11.617	1	1	1162	8	1	28	9422	0	0
11.618	1	2	1162	9	2	28	9422	0	0
11.62	1	1	1163	1	1	28	9422	0	0
11.621	1	2	1163	2	2	28	9422	0	0
11.622	1	1	1163	3	1	28	9422	0	0
11.623	1	2	1163	4	2	28	9422	0	0
11.624	1	1	1163	5	1	28	9422	0	0
11.625	1	2	1163	6	2	28	9422	0	0
11.626	1	1	1163	7	1	28	9422	0	0
11.627	1	2	1163	8	2	28	9422	0	0
11.629	1	1	1163	10	1	28	9422	0	0
11.63	1	2	1164	1	2	28	9422	0	0
11.631	1	1	1164	2	1	28	9422	0	0
11.632	1	2	1164	3	2	28	9422	0	0
11.633	1	1	1164	4	1	28	9422	0	0
11.634	1	2	1164	5	2	28	9422	0	0
11.635	1	1	1164	6	1	28	9422	0	0
11.636	1	2	1164	7	2	28	9422	0	0
11.638	1	1	1164	9	1	28	9422	0	0
11.639	1	2	1164	10	2	28	9422	0	0
11.64	1	1	1165	1	1	28	9422	0	0
11.641	1	2	1165	2	2	28	9422	0	0
11.642	1	1	1165	3	1	28	9422	0	0
11.643	1	2	1165	4	2	28	9422	0	0
11.644	1	1	1165	5	1	28	9422	0	0
11.645	1	2	1165	6	2	28	9422	0	0
11.646	1	1	1165	7	1	28	9422	0	0
11.647	1	2	1165	8	2	28	9422	0	0
11.649	1	1	1165	10	1	28	9422	0	0
11.65	1	2	1166	1	2	28	9422	0	0
11.651	1	1	1166	2	1	28	9422	0	0
11.652	1	2	1166	3	2	28	9422	0	0
11.653	1	1	1166	4	1	28	9422	0	0
11.654	1	2	1166	5	2	28	9422	0	0
11.655	1	1	1166	6	1	28	9422	0	0
11.656	1	2	1166	7	2	28	9422	0	0
11.658	1	1	1166	9	1	28	9422	0	0
11.659	1	2	1166	10	2	28	9422	0	0
11.66	1	1	1167	1	1	28	9422	0	0
11.661	1	2	1167	2	2	28	9422	0	0
11.662	1	1	1167	3	1	28	9422	0	0
11.663	1	2	1167	4	2	28	9422	0	0
11.664	1	1	1167	5	1	28	9422	0	0
11.665	1	2	1167	6	2	28	9422	0	0
11.667	1	1	1167	8	1	28	9422	0	0
11.668	1	2	1167	9	2	28	9422	0	0
11.669	1	1	1167	10	1	28	9422	0	0
11.67	1	2	1168	1	2	28	9422	0	0
11.671	1	1	1168	2	1	28	9422	0	0
11.672	1	2	1168	3	2	28	9422	0	0
11.673	1	1	1168	4	1	28	9422	0	0
11.674	1	2	1168	5	2	28	9422	0	0
11.676	1	1	1168	7	1	28	9422	0	0
11.677	1	2	1168	8	2	28	9422	0	0
11.678	1	1	1168	9	1	28	9422	0	0
11.679	1	2	1168	10	2	28	9422	0	0
11.68	1	1	1169	1	1	28	9422	0	0
11.681	1	2	1169	2	2	28	9422	0	0
11.682	1	1	1169	3	1	28	9422	0	0
11.683	1	2	1169	4	2	28	9422	0	0
11.685	1	1	1169	6	1	28	9422	0	0
11.686	1	2	1169	7	2	28	9422	0	0
11.687	1	1	1169	8	1	28	9422	0	0
11.688	1	2	1169	9	2	28	9422	0	0
11.689	1	1	1169	10	1	28	9422	0	0
11.69	1	2	1170	1	2	28	9422	0	0
11.691	1	1	1170	2	1	28	9422	0	0
11.692	1	2	1170	3	2	28	9422	0	0
11.694	1	1	1170	5	1	28	9422	0	0
11.695	1	2	1170	6	2	28	9422	0	0
11.696	1	1	1170	7	1	28	9422	0	0
11.697	1	2	1170	8	2	28	9422	0	0
11.698	1	1	1170	9	1	28	9422	0	0
11.699	1	2	1170	10	2	28	9422	0	0
11.7	1	1	1171	1	1	28	9422	0	0
11.701	1	2	1171	2	2	28	9422	0	0
11.702	1	1	1171	3	1	28	9422	0	0
11.703	1	2	1171	4	2	28	9422	0	0
11.705	1	1	1171	6	1	28	9422	0	0
11.706	1	2	1171	7	2	28	9422	0	0
11.707	1	1	1171	8	1	28	9422	0	0
11.708	1	2	1171	9	2	28	9422	0	0
11.709	1	1	1171	10	1	28	9422	0	0
11.71	1	2	1172	1	2	28	9422	0	0
11.711	1	1	1172	2	1	28	9422	0	0
11.712	1	2	1172	3	2	28	9422	0	0
11.714	1	1	1172	5	1	28	9422	0	0
11.715	1	2	1172	6	2	28	9422	0	0
11.716	1	1	1172	7	1	28	9422	0	0
11.717	1	2	1172	8	2	28	9422	0	0
11.718	1	1	1172	9	1	28	9422	0	0
11.719	1	2	1172	10	2	28	9422	0	0
11.72	1	1	1173	1	1	28	9422	0	0
11.721	1	2	1173	2	2	28	9422	0	0
11.723	1	1	1173	4	1	28	9422	0	0
11.724	1	2	1173	5	2	28	9422	0	0
11.725	1	1	1173	6	1	28	9422	0	0
11.726	1	2	1173	7	2	28	9422	0	0
11.727	1	1	1173	8	1	28	9422	0	0
11.728	1	2	1173	9	2	28	9422	0	0
11.729	1	1	1173	10	1	28	9422	0	0
11.73	1	2	1174	1	2	28	9422	0	0
11.732	1	1	1174	3	1	28	9422	0	0
11.733	1	2	1174	4	2	28	9422	0	0
11.734	1	1	1174	5	1	28	9422	0	0
11.735	1	2	1174	6	2	28	9422	0	0
11.736	1	1	1174	7	1	28	9422	0	0
11.737	1	2	1174	8	2	28	9422	0	0
11.738	1	1	1174	9	1	28	9422	0	0
11.739	1	2	1174	10	2	28	9422	0	0
11.741	1	1	1175	2	1	28	9422	0	0
11.742	1	2	1175	3	2	28	9422	0	0
11.743	1	1	1175	4	1	28	9422	0	0
11.744	1	2	1175	5	2	28	9422	0	0
11.745	1	1	1175	6	1	28	9422	0	0
11.746	1	2	1175	7	2	28	9422	0	0
11.747	1	1	1175	8	1	28	9422	0	0
11.748	1	2	1175	9	2	28	9422	0	0
11.75	1	1	1176	1	1	28	9422	0	0
11.751	1	2	1176	2	2	28	9422	0	0
11.752	1	1	1176	3	1	28	9422	0	0
11.753	1	2	1176	4	2	28	9422	0	0
11.754	1	1	1176	5	1	28	9422	0	0
11.755	1	2	1176	6	2	28	9422	0	0
11.756	1	1	1176	7	1	28	9422	0	0
11.757	1	2	1176	8	2	28	9422	0	0
11.758	1	1	1176	9	1	28	9422	0	0
11.759	1	2	1176	10	2	28	9422	0	0
11.761	1	1	1177	2	1	28	9422	0	0
11.762	1	2	1177	3	2	28	9422	0	0
11.763	1	1	1177	4	1	28	9422	0	0
11.764	1	2	1177	5	2	28	9422	0	0
11.765	1	1	1177	6	1	28	9422	0	0
11.766	1	2	1177	7	2	28	9422	0	0
11.767	1	1	1177	8	1	28	9422	0	0
11.768	1	2	1177	9	2	28	9422	0	0
11.77	1	1	1178	1	1	28	9422	0	0
11.771	1	2	1178	2	2	28	9422	0	0
11.772	1	1	1178	3	1	28	9422	0	0
11.773	1	2	1178	4	2	28	9422	0	0
11.774	1	1	1178	5	1	28	9422	0	0
11.775	1	2	1178	6	2	28	9422	0	0
11.776	1	1	1178	7	1	28	9422	0	0
11.777	1	2	1178	8	2	28	9422	0	0
11.779	1	1	1178	10	1	28	9422	0	0
11.78	1	2	1179	1	2	28	9422	0	0
11.781	1	1	1179	2	1	28	9422	0	0
11.782	1	2	1179	3	2	28	9422	0	0
11.783	1	1	1179	4	1	28	9422	0	0
11.784	1	2	1179	5	2	28	9422	0	0
11.785	1	1	1179	6	1	28	9422	0	0
11.786	1	2	1179	7	2	28	9422	0	0
11.788	1	1	1179	9	1	28	9422	0	0
11.789	1	2	1179	10	2	28	9422	0	0
11.79	1	1	1180	1	1	28	9422	0	0
11.791	1	2	1180	2	2	28	9422	0	0
11.792	1	1	1180	3	1	28	9422	0	0
11.793	1	2	1180	4	2	28	9422	0	0
11.794	1	1	1180	5	1	28	9422	0	0
11.795	1	2	1180	6	2	28	9422	0	0
11.797	1	1	1180	8	1	28	9422	0	0
11.798	1	2	1180	9	2	28	9422	0	0
11.799	1	1	1180	10	1	28	9422	0	0
11.8	1	2	1181	1	2	28	9422	0	0
11.801	1	1	1181	2	1	28	9422	0	0
11.802	1	2	1181	3	2	28	9422	0	0
11.803	1	1	1181	4	1	28	9422	0	0
11.804	1	2	1181	5	2	28	9422	0	0
11.806	1	1	1181	7	1	28	9422	0	0
11.807	1	2	1181	8	2	28	9422	0	0
11.808	1	1	1181	9	1	28	9422	0	0
11.809	1	2	1181	10	2	28	9422	0	0
11.81	1	1	1182	1	1	28	9422	0	0
11.811	1	2	1182	2	2	28	9422	0	0
11.812	1	1	1182	3	1	28	9422	0	0
11.813	1	2	1182	4	2	28	9422	0	0
11.814	1	1	1182	5	1	28	9422	0	0
11.815	1	2	1182	6	2	28	9422	0	0
11.817	1	1	1182	8	1	28	9422	0	0
11.818	1	2	1182	9	2	28	9422	0	0
11.819	1	1	1182	10	1	28	9422	0	0
11.82	1	2	1183	1	2	28	9422	0	0
11.821	1	1	1183	2	1	28	9422	0	0
11.822	1	2	1183	3	2	28	9422	0	0
11.823	1	1	1183	4	1	28	9422	0	0
11.824	1	2	1183	5	2	28	9422	0	0
11.826	1	1	1183	7	1	28	9422	0	0
11.827	1	2	1183	8	2	28	9422	0	0
11.828	1	1	1183	9	1	28	9422	0	0
11.829	1	2	1183	10	2	28	9422	0	0
11.83	1	1	1184	1	1	28	9422	0	0
11.831	1	2	1184	2	2	28	9422	0	0
11.832	1	1	1184	3	1	28	9422	0	0
11.833	1	2	1184	4	2	28	9422	0	0
11.835	1	1	1184	6	1	28	9422	0	0
11.836	1	2	1184	7	2	28	9422	0	0
11.837	1	1	1184	8	1	28	9422	0	0
11.838	1	2	1184	9	2	28	9422	0	0
11.839	1	1	1184	10	1	28	9422	0	0
11.84	1	2	1185	1	2	28	9422	0	0
11.841	1	1	1185	2	1	28	9422	0	0
11.842	1	2	1185	3	2	28	9422	0	0
11.844	1	1	1185	5	1	28	9422	0	0
11.845	1	2	1185	6	2	28	9422	0	0
11.846	1	1	1185	7	1	28	9422	0	0
11.847	1	2	1185	8	2	28	9422	0	0
11.848	1	1	1185	9	1	28	9422	0	0
11.849	1	2	1185	10	2	28	9422	0	0
11.85	1	1	1186	1	1	28	9422	0	0
